id,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster12
6oJ6le65B3SEqPwMRNXWjY,0.0,0.693,0.678,8.0,-7.159,1.0,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,20
1yvMUkIOTeUNtNWlWRgANS,0.0,0.468,0.779,9.0,-4.839,1.0,0.0779,0.112,0.000373,0.101,0.26,173.799,8
068OZt5oiZXLxzeNqOy19w,0.0,0.784,0.785,11.0,-4.557,0.0,0.0489,0.264,0.0,0.348,0.767,93.993,13
4VginDwYTP2eaHJzO0QMjG,0.0,0.704,0.758,0.0,-3.537,1.0,0.0402,0.233,0.00144,0.0924,0.534,120.003,21
6Cl19SErDOni2cqPkEFsIQ,0.0,0.733,0.617,1.0,-8.012,0.0,0.038,0.125,5.41e-06,0.103,0.569,127.99,1
7FEwp8BavoEVE3AnxJDchc,0.0,0.698,0.454,1.0,-6.756,0.0,0.151,0.123,0.0,0.155,0.137,92.932,3
5w9c2J52mkdntKOmRLeM2m,0.0,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,13
7iwgJ75TOmeTiGF3Zhm2XX,0.0,0.859,0.564,4.0,-8.043,0.0,0.0857,0.228,1.56e-06,0.124,0.642,106.005,9
2tnVG71enUj33Ic2nFN6kZ,0.0,0.893,0.748,7.0,-4.299,0.0,0.0821,0.272,1.62e-05,0.093,0.867,117.958,6
0Ryd8975WihbObpp5cPW1t,0.0,0.4,0.795,10.0,-3.731,0.0,0.461,0.119,0.0,0.159,0.702,190.097,2
1tNJrcVe6gwLEiZCtprs1u,0.0,0.815,0.518,7.0,-6.594,0.0,0.0897,0.223,0.0,0.104,0.877,151.891,4
0mffMb1eVlIZ0RUouqhIvR,0.0,0.798,0.69,0.0,-5.794,1.0,0.123,0.081,6.05e-05,0.124,0.819,90.018,3
5PYQUBXc7NYeI1obMKSJK0,0.0,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,20
6I8vOgRqmQXkqrQTxRQSp8,0.0,0.869,0.802,1.0,-6.847,1.0,0.0817,0.244,0.0,0.0846,0.831,93.967,3
2qxmye6gAegTMjLKEBoR3d,0.0,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,12
0fsj0mYgJqNPt50QBbg5m0,0.0,0.779,0.932,11.0,-3.591,0.0,0.0586,0.323,1.32e-05,0.0615,0.751,94.002,13
4hPpVbbakQNv8YTHYaOJP4,0.0,0.659,0.623,4.0,-2.253,1.0,0.0451,0.0667,0.0,0.582,0.439,88.042,13
6FvqPu7bb27XSFBJizgpTU,0.0,0.885,0.725,9.0,-6.05,1.0,0.147,0.581,0.0,0.0657,0.923,109.067,6
3aDwKlS4cXeUj90wB8jfiD,0.0,0.573,0.8,0.0,-4.923,0.0,0.431,0.254,0.0,0.127,0.45,213.992,24
71MEWIf4Itr8Pd9OW5Mq7q,0.0,0.588,0.796,0.0,-3.945,0.0,0.262,0.386,0.0,0.198,0.546,192.128,2
29fRTIKsJhLUJoldM89GZS,0.0,0.767,0.681,2.0,-5.794,1.0,0.0501,0.0107,0.0,0.0707,0.726,85.003,0
1N3XrbExSBL7ha1tlnyv40,0.0,0.904,0.741,8.0,-5.454,0.0,0.0806,0.104,0.0,0.503,0.711,97.981,20
5ZEQjTroORCu6uWvZrdeNc,0.0,0.427,0.647,6.0,-8.944,0.0,0.0353,0.102,2.13e-06,0.133,0.298,99.753,20
0eFxgHmbw8rqtctamM53Gu,0.0,0.868,0.602,7.0,-5.358,1.0,0.0653,0.521,0.00187,0.0915,0.73,108.019,9
7BuSE9uTIw931wtZYzvZcQ,0.0,0.756,0.851,2.0,-3.33,1.0,0.0674,0.0336,0.0,0.126,0.934,75.014,0
6Up545NUflOiXo8cEraH49,0.0,0.486,0.632,5.0,-6.89,1.0,0.0344,0.682,0.0,0.0869,0.0791,147.892,12
0rTV5WefWd1J3OwIheTzxM,0.0,0.9,0.4,0.0,-8.443,1.0,0.124,0.0501,0.0,0.0876,0.338,136.001,1
7f5sor2VbL5WGATCbhJ0qN,0.0,0.689,0.782,10.0,-6.901,0.0,0.12,0.145,0.000321,0.0981,0.455,104.003,20
0uUNN1nSoUx1A4fkDCWDQ7,0.0,0.682,0.656,6.0,-4.67,1.0,0.0435,0.0737,0.0,0.353,0.607,130.089,1
6t8aGTROhJ4cBvrE5YB4Di,0.0,0.535,0.844,9.0,-5.624,1.0,0.0654,0.0702,1.12e-05,0.0644,0.95,129.976,17
543bCW2ruMPmxUBWirQ3MR,0.0,0.746,0.787,4.0,-6.373,1.0,0.12,0.214,0.0,0.0669,0.607,95.005,3
5PnrNUATz6z9d2gN0PyGgL,0.0,0.545,0.721,0.0,-6.593,1.0,0.0277,0.0568,6.95e-05,0.116,0.353,144.969,12
5daoW1nT2JllZjmSKg0lnn,0.0,0.559,0.549,1.0,-8.258,0.0,0.037,0.251,0.0,0.0906,0.32,120.087,21
5ITmuvjtUUdxVQCCsaKBDx,0.0,0.431,0.588,9.0,-6.855,1.0,0.0348,0.0169,0.00689,0.368,0.183,143.975,12
7guZZvbFgU0etfxLBrQEPU,0.0,0.499,0.769,1.0,-5.576,1.0,0.0522,0.00416,0.0274,0.117,0.333,110.835,9
1D8iUDeYeouDd3XrRKcuQ5,0.0,0.648,0.81,9.0,-7.542,1.0,0.0504,0.0546,0.00809,0.304,0.618,120.033,17
0i5QVxsK3IvEDbUjTA64Li,0.0,0.541,0.616,0.0,-6.53,1.0,0.028,0.00114,1.09e-06,0.151,0.203,144.218,12
2nGlee89fbRa03FsCsY7hp,0.0,0.574,0.592,0.0,-10.735,1.0,0.0752,0.175,0.000334,0.14,0.203,159.866,4
0OGNtqKkjI7FCE9HZ4Khgo,0.0,0.42,0.843,9.0,-4.231,0.0,0.121,0.0519,0.0,0.106,0.491,173.827,8
3ocLv1zQYgIT09uIWjmTSz,0.0,0.616,0.754,7.0,-7.312,0.0,0.0689,0.408,3.45e-06,0.127,0.376,117.924,6
62oCnK99vT8HOgwPsvXuiM,0.0,0.661,0.585,5.0,-11.255,1.0,0.0367,0.658,0.876,0.102,0.606,129.98,1
47ed9eO66cBHvWteLlF7C0,0.0,0.618,0.769,11.0,-4.642,0.0,0.0309,0.671,0.241,0.276,0.607,111.978,6
7MUNNBJKYo3cdokp06wEOB,0.0,0.728,0.673,5.0,-5.766,1.0,0.0318,0.0964,6.94e-06,0.0695,0.489,127.995,17
2FhZiYOy6xKlnzdxFf1PI8,0.0,0.575,0.765,9.0,-6.608,1.0,0.0345,0.00703,0.0,0.331,0.407,98.037,20
4F9jpNQDKRFoyM4Ebpni6S,0.0,0.428,0.724,11.0,-7.264,0.0,0.0434,0.183,0.000136,0.251,0.184,146.917,12
72BlyfR0zO3NWcLZQ1ARcK,0.0,0.69,0.657,7.0,-4.397,0.0,0.0372,0.0926,0.000209,0.12,0.501,140.005,11
6jf5aBw8Zj1r1p9ROI4UQS,0.0,0.623,0.581,5.0,-7.751,1.0,0.0324,0.0258,0.0541,0.0993,0.454,135.033,11
6XOtuSLtsnZKhvcW9DBaUL,0.0,0.457,0.582,9.0,-4.971,1.0,0.0285,0.00592,2.39e-05,0.0847,0.335,76.049,0
7omE4K9WTUmbD9TzVPyTjZ,0.0,0.525,0.455,4.0,-10.622,0.0,0.0397,0.134,5.24e-05,0.118,0.132,121.784,21
33faLM9uNVtibuZIb37MOV,0.0,0.48,0.79,4.0,-7.775,1.0,0.0353,0.472,0.713,0.155,0.446,111.025,9
4TXiPzOZanpYIUXuNwHzlZ,0.0,0.543,0.886,2.0,-5.087,1.0,0.0508,0.00128,0.0,0.122,0.38,128.219,1
2UbBGYtMmQgMuEaV03BKgI,0.0,0.515,0.709,9.0,-8.971,1.0,0.0365,0.531,0.00215,0.0332,0.24,133.485,11
7avkXs2JVAPI4QXFsLgQsA,0.0,0.554,0.585,0.0,-8.084,0.0,0.0329,0.12,3.3e-06,0.327,0.184,80.095,0
5xyRzgC5q0iWcDnak1CNoP,0.0,0.492,0.872,2.0,-5.994,1.0,0.0557,0.178,0.00264,0.0743,0.491,160.315,4
2BghrnPPfVTLYu6BrBTKQM,0.0,0.58,0.799,2.0,-6.92,1.0,0.0387,0.0365,0.00184,0.236,0.506,108.045,9
606HVBE1aPA81oGg5JMa4M,0.0,0.728,0.49,2.0,-6.535,0.0,0.0481,0.301,2.8e-06,0.0707,0.55,62.514,16
0usJbmjMMRdC89y8sUsldR,0.0,0.55,0.917,10.0,-4.298,1.0,0.189,0.00986,6.75e-05,0.212,0.501,95.075,13
10ViidwjGLCfVtGPfdcszR,0.0,0.545,0.59,2.0,-6.693,1.0,0.0327,0.32,0.000389,0.124,0.127,111.739,9
1Mf27cnAF1Q6Ko83XTM5d1,0.0,0.487,0.625,8.0,-5.112,1.0,0.0401,0.374,0.0,0.226,0.351,170.397,8
71O1jD7bF3cdMPvPi186V6,0.0,0.477,0.776,1.0,-5.056,1.0,0.0349,0.0155,0.00314,0.203,0.429,131.004,1
08cXy6KUizaAelYXtcew3w,0.0,0.388,0.595,1.0,-9.799,1.0,0.0325,0.663,5.58e-05,0.178,0.596,190.043,2
5jQQSl7Uae4S8mlRkR4W8j,0.0,0.321,0.895,2.0,-6.087,1.0,0.12,0.0314,0.0,0.364,0.385,127.082,1
2wDQPL8izXMF5hvH15uzb0,0.0,0.65,0.906,1.0,-5.325,0.0,0.0318,0.13,0.0,0.0949,0.76,109.041,9
0VhDlpezWuAgOnfOCx2fRv,0.0,0.552,0.724,0.0,-3.698,1.0,0.0271,0.169,0.0,0.11,0.774,80.516,0
2BBkIgdXLv5vyp1DR0wpQl,0.0,0.519,0.512,5.0,-7.986,1.0,0.0282,0.0276,8.78e-05,0.0976,0.441,138.596,11
42HGl10TZF0LLfLgMWNtfw,0.0,0.664,0.79,4.0,-4.631,0.0,0.0303,0.368,6.27e-05,0.382,0.175,110.002,9
5xZV3jkOFbKLH7ywEqGORA,0.0,0.725,0.666,2.0,-5.514,1.0,0.0774,0.754,1.05e-06,0.15,0.582,120.139,21
0Of1753RPl9oTzR0HtBVR4,0.0,0.572,0.637,4.0,-6.936,0.0,0.0325,0.0255,0.028,0.123,0.265,125.969,17
4nOi8Y22QaxmAEkIrpb5Fv,0.0,0.598,0.56,0.0,-11.679,1.0,0.0375,0.607,0.0432,0.196,0.221,115.01,21
5Hroj5K7vLpIG4FNCRIjbP,0.0,0.673,0.902,2.0,-2.378,1.0,0.0347,0.0629,0.000174,0.0552,0.521,100.016,3
5hOaRdlUqUSZ5nv8kQx1DF,0.0,0.622,0.953,2.0,-4.409,1.0,0.0387,0.00324,0.0295,0.367,0.666,119.978,21
3SPVZJzf1Hs30rB6yXVf2y,0.0,0.379,0.879,1.0,-4.336,0.0,0.0363,0.0421,0.00435,0.146,0.375,102.021,3
77QJe0ucvYrpdiRNup3cmY,0.0,0.628,0.559,0.0,-6.185,0.0,0.0249,0.213,0.0693,0.0871,0.294,103.903,9
23ASQTIUauPtPMbKSG77w4,0.0,0.703,0.603,4.0,-8.687,1.0,0.161,0.413,0.00125,0.141,0.309,112.015,9
3fEdCtaDi4cD9I8BFN7Nwo,0.0,0.49,0.831,4.0,-7.621,1.0,0.0535,0.00685,0.000267,0.0679,0.353,141.986,12
5VnDkUNyX6u5Sk0yZiP8XB,0.0,0.604,0.826,0.0,-4.804,1.0,0.0434,0.00782,0.15,0.154,0.241,167.985,8
3a2tuvXCHbW5nuUckuHkKT,0.0,0.46,0.786,1.0,-5.238,1.0,0.038,0.0215,0.0,0.133,0.408,103.192,9
40rjypnguxfhPy4Bbv5SWc,0.0,0.539,0.836,11.0,-5.365,1.0,0.0654,0.217,0.000168,0.303,0.759,135.596,11
2qEv3RLo2KTgjP844901gV,0.0,0.639,0.894,0.0,-7.184,1.0,0.142,0.313,4.3e-06,0.168,0.39,116.009,21
2jLjVXkSJmMprZpIV4gXLN,0.0,0.699,0.658,2.0,-5.846,1.0,0.028,0.0933,0.00116,0.111,0.668,111.049,9
5w6B0sAH7XauCvMOAtplQj,0.0,0.548,0.64,10.0,-6.285,0.0,0.0306,0.21,0.000328,0.08,0.392,108.326,6
0fYVliAYKHuPmECRs1pbRf,0.0,0.526,0.862,2.0,-6.003,1.0,0.0905,0.0144,0.0597,0.229,0.528,90.052,13
5BxVRqpZi6tIhAap1ZjzVD,0.0,0.541,0.982,2.0,-4.908,1.0,0.107,0.00767,0.000765,0.291,0.722,104.03,9
2A9Zm100yFB3CHQd6kFaB7,0.0,0.652,0.913,5.0,-4.98,1.0,0.0399,0.122,0.00593,0.115,0.905,124.832,17
5BkNCuxzzid0gz9sx3NNbX,0.0,0.477,0.725,2.0,-4.671,1.0,0.0337,0.026,0.000133,0.214,0.427,101.854,3
7Ik1qCkU5NIeBNFzoehjix,0.0,0.595,0.836,7.0,-6.393,1.0,0.0382,0.00265,0.000319,0.223,0.172,101.008,20
0y1QJc3SJVPKJ1OvFmFqe6,0.0,0.489,0.505,10.0,-8.022,0.0,0.117,0.579,0.000333,0.104,0.337,163.255,4
4TWn4YeBaTqDURrYLd6k0a,0.0,0.652,0.773,11.0,-4.798,0.0,0.0457,0.228,7.41e-06,0.0972,0.435,105.946,20
5K9AcgSi8DK4lZKM2LpFu8,0.0,0.708,0.667,8.0,-7.934,1.0,0.0418,0.253,0.000692,0.0878,0.634,115.987,6
0I8neJTT3b16EzqvtXxt8K,0.0,0.522,0.746,8.0,-6.999,1.0,0.0422,0.0594,0.00103,0.257,0.404,102.093,20
7gNxo9WO00wWYZkjsVES2O,0.0,0.316,0.828,0.0,-5.313,1.0,0.0376,0.245,0.000356,0.158,0.356,136.899,1
0x1mjEve6LgDbFqBO36p0X,0.0,0.594,0.539,0.0,-6.447,1.0,0.0318,0.0442,0.000158,0.215,0.18,124.996,21
4HOEtNrHVqKT3iOk8MrIxj,0.0,0.255,0.924,9.0,-5.903,0.0,0.296,0.471,1.09e-05,0.143,0.317,189.441,2
0f54nIlaoGoWTMCWMu1peO,0.0,0.308,0.811,2.0,-5.927,1.0,0.053,0.0224,0.00034,0.0802,0.68,81.883,0
7rzLSvxdfEr5Nt2i8tmdkY,0.0,0.361,0.771,7.0,-4.741,1.0,0.0537,0.0632,0.0,0.0979,0.494,132.267,11
0gnS1k4dyGPuD3TtHFaCD8,0.0,0.363,0.889,9.0,-6.722,1.0,0.172,0.0185,0.000661,0.391,0.589,108.279,6
7dIfF8s2ZbMMfGl9waxmGP,0.0,0.626,0.799,11.0,-5.799,0.0,0.173,0.262,0.0,0.278,0.525,67.54,23
0eImrDDpQTEuHF0NBqmrei,0.0,0.742,0.455,7.0,-13.778,1.0,0.0524,0.1,0.0,0.213,0.401,120.037,19
7ti4qMC7xYQeh1uRzj5XuM,0.0,0.618,0.848,7.0,-4.36,1.0,0.0279,0.000469,0.522,0.189,0.413,118.998,6
3FtYbEfBqAlGO46NUDQSAt,0.0,0.763,0.807,1.0,-3.714,1.0,0.035,0.0714,0.28,0.348,0.559,103.038,9
3kb72STxc2959ZqsTwu52i,0.0,0.634,0.849,0.0,-7.075,1.0,0.105,0.0438,0.0,0.363,0.919,156.004,4
2wTLYI57xwJMRjLW2FHQwR,0.0,0.563,0.646,5.0,-4.675,1.0,0.0398,0.0326,0.0,0.359,0.691,96.387,3
3J9cIhqTC2KQT737cFexIo,0.0,0.563,0.874,7.0,-6.501,1.0,0.0511,0.00356,0.528,0.288,0.499,122.995,17
7e0Kx1ZlWFAjY35hLuJmmO,0.0,0.62,0.867,0.0,-6.178,0.0,0.0432,0.103,4.35e-06,0.3,0.434,95.99,3
3O3AscVDO4IEBOOSa736Mu,0.0,0.487,0.851,7.0,-5.834,1.0,0.0891,0.553,0.000101,0.114,0.519,126.805,17
026IC4Vj88QjLlnIPDExhz,0.0,0.83,0.557,1.0,-5.146,1.0,0.118,0.361,0.0,0.249,0.492,114.966,9
6r3baE6njwU4aoJq6zPukG,0.0,0.661,0.412,0.0,-6.585,1.0,0.0409,0.173,0.0,0.113,0.299,85.932,0
2fLyikLZmHxW4XdToFpDdN,0.0,0.667,0.478,2.0,-5.345,1.0,0.0316,0.2,0.0,0.0927,0.337,113.502,9
3EPXxR3ImUwfayaurPi3cm,0.0,0.553,0.586,11.0,-6.319,1.0,0.0362,0.697,0.0,0.0813,0.443,126.684,17
01k24g94i1JvkFLQmVEdCd,0.0,0.647,0.853,8.0,-4.516,1.0,0.0904,0.0615,0.0,0.062,0.618,103.846,20
1wsLHgXJ4SKIfd5ePSX1hD,0.0,0.652,0.897,7.0,-4.481,0.0,0.036,0.293,0.0,0.0722,0.475,114.033,6
0CZ8lquoTX2Dkg7Ak2inwA,0.0,0.6,0.535,4.0,-7.043,1.0,0.107,0.648,4.7e-06,0.162,0.269,71.912,23
5iQ0Va8Dt5Yky4TXuqO5TF,0.0,0.689,0.491,9.0,-6.042,1.0,0.0317,0.711,0.0,0.172,0.868,90.011,13
77nXj2IoswHUcgwh0tw83O,0.0,0.603,0.554,2.0,-4.381,1.0,0.0646,0.452,0.0,0.0545,0.354,111.989,9
4Pbg79cTBu4vgSphoyNq3j,0.0,0.697,0.683,1.0,-2.881,0.0,0.117,0.0372,0.0,0.137,0.603,96.133,3
1LAuEvDDTD5GaIrQZMoPgC,0.0,0.77,0.676,6.0,-7.223,1.0,0.0369,0.0244,0.0,0.103,0.606,108.944,9
3ngc7rGlfeFaskU90EWl4R,0.0,0.494,0.637,5.0,-6.381,1.0,0.0333,0.669,0.0,0.0882,0.1,147.924,12
1wjzFQodRWrPcQ0AnYnvQ9,0.0,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,13
0ibG3XCJ32Qq9maUY4AViR,0.0,0.796,0.53,8.0,-5.967,1.0,0.0558,0.69,0.0,0.0646,0.754,105.031,20
64TfjW0Ebj9Uq0ik2OfmE7,0.0,0.628,0.485,0.0,-6.299,1.0,0.0314,0.811,0.0,0.113,0.484,94.781,3
1etiUDkISHELzQGMY79ryt,0.0,0.504,0.821,8.0,-3.356,1.0,0.0598,0.275,0.0,0.0418,0.458,155.131,4
15kQGEy89K8deJcZVFEn0N,0.0,0.575,0.571,1.0,-7.906,1.0,0.0439,0.0558,0.0,0.0912,0.449,105.049,9
25sgk305KZfyuqVBQIahim,0.0,0.719,0.704,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628,133.002,1
1Fo4OvzP9PThFKMeMIAEYu,0.0,0.681,0.34,7.0,-8.617,1.0,0.0339,0.82,0.0,0.285,0.417,129.98,1
5HVHKlGGtm0jBlf44ED4qc,0.0,0.633,0.682,4.0,-6.512,1.0,0.0391,0.548,6.89e-06,0.0804,0.46,82.023,0
59i9SOgLfhZ598Hh0voL57,0.0,0.539,0.736,2.0,-6.579,1.0,0.0343,0.00108,1.52e-06,0.203,0.457,80.001,0
0lXlx9l0CXCwdxRdXCzdpA,0.0,0.604,0.787,8.0,-6.287,1.0,0.0299,0.113,0.0723,0.134,0.39,120.047,17
6iMoJ3UdrO2ZjzzcaN8Eom,0.0,0.675,0.849,0.0,-3.841,1.0,0.0675,0.0938,0.0,0.121,0.681,100.111,3
2RiBogNRfulkNf7fVbPOrJ,0.0,0.637,0.864,8.0,-4.381,1.0,0.0468,0.484,0.0,0.222,0.706,99.995,20
5KTs9czAIYinQrBuLRKYj9,0.0,0.698,0.349,0.0,-7.579,1.0,0.0351,0.834,0.0,0.0804,0.446,121.898,21
6oynBOei3VDaRYmBghTCOO,0.0,0.501,0.229,11.0,-8.081,1.0,0.0728,0.891,0.0,0.148,0.286,80.876,0
4nFfg73es3giKZAT2UAN5k,0.0,0.565,0.704,8.0,-5.175,1.0,0.0637,0.328,1.22e-06,0.137,0.389,157.942,4
27hauwRp0G2YflSJfkmD3o,0.0,0.378,0.254,7.0,-9.021,1.0,0.0353,0.844,0.0,0.111,0.373,78.978,0
21xRlfE6OjTAFQ4wd9u8IU,0.0,0.413,0.272,1.0,-11.568,1.0,0.0317,0.945,0.0279,0.112,0.355,109.69,9
0UEszsTJ5SezkEQPeAM9S9,0.0,0.389,0.479,5.0,-8.029,1.0,0.0438,0.256,0.0,0.124,0.301,152.309,4
7krbSH3rd8lhIZvuzTV3Bl,0.0,0.529,0.607,6.0,-6.781,1.0,0.0574,0.104,0.0,0.0631,0.238,101.966,20
5weKCP07IGA1565wfI3cZ1,0.0,0.493,0.4,0.0,-8.117,1.0,0.0261,0.0425,1.47e-06,0.133,0.15,91.004,3
0kSkoCQscbi53ehDY17PlA,0.0,0.491,0.588,0.0,-5.378,1.0,0.0439,0.186,0.0,0.13,0.365,67.938,23
75MKHk9JSlu8MOixmQ982v,0.0,0.376,0.211,4.0,-11.665,1.0,0.0364,0.797,0.0,0.196,0.228,94.7,18
7CBH8BzH23SksBR5NSb7tT,0.0,0.523,0.823,2.0,-5.597,0.0,0.0335,0.000495,0.0,0.371,0.501,131.888,1
2vNyWYQtbrgOKcSG64SZMJ,0.0,0.477,0.6,4.0,-6.363,1.0,0.0835,0.466,0.0,0.0688,0.486,159.972,4
1CB9uNZ6RwxnQ3stGfVbQv,0.0,0.607,0.458,9.0,-7.56,1.0,0.0503,0.532,0.0,0.104,0.494,91.089,13
1RGcxEKlVL5TSMHqV13etr,0.0,0.748,0.406,1.0,-8.142,1.0,0.035,0.685,3.61e-06,0.118,0.811,100.034,3
79jX8RM5CgPqDKdGEKNW9K,0.0,0.628,0.715,5.0,-7.097,1.0,0.0541,0.0524,0.0,0.119,0.429,139.991,12
79QsAQKkk3hlOC6yV1uKdg,0.0,0.495,0.39,0.0,-7.375,1.0,0.0346,0.649,0.0,0.109,0.322,117.784,21
5pBZoZhlYKgzdjdqtbBeXX,0.0,0.488,0.227,7.0,-8.098,1.0,0.0422,0.893,3.25e-06,0.095,0.331,128.131,17
59z0L6S0GDNCiliSk3yiX0,0.0,0.573,0.584,4.0,-6.574,1.0,0.047,0.315,1.19e-06,0.109,0.0805,114.841,6
4K115GgaOrUhQ9gL5Nq1Fq,0.0,0.753,0.735,9.0,-7.374,1.0,0.0445,0.162,1.51e-05,0.0632,0.601,111.976,6
4jaiounlhJY1Vd0Vt6lrpB,0.0,0.338,0.399,0.0,-10.11,1.0,0.0378,0.287,0.0,0.323,0.327,169.742,8
3ih1GOtde2cXv9yhpKSwqU,0.0,0.706,0.69,4.0,-6.722,1.0,0.046,0.266,0.0,0.218,0.807,115.035,6
6xtcFXSo8H9BZN637BMVKS,0.0,0.531,0.854,10.0,-3.149,1.0,0.198,0.288,0.0,0.0773,0.456,94.419,13
2GwShNdcJHDLEkGO4L34lF,0.0,0.448,0.256,5.0,-10.17,1.0,0.0483,0.875,0.0,0.113,0.174,77.272,0
6FQEpbUVkIkUEpAJQan6co,0.0,0.774,0.794,8.0,-4.294,1.0,0.0617,0.0737,0.0,0.0749,0.924,130.062,17
1sJaXDUlF4lz35ee4jUs6J,0.0,0.572,0.229,6.0,-13.671,0.0,0.0292,0.899,0.0,0.139,0.239,101.009,18
3DjTPYpKXu20hmrmnT4iqd,0.0,0.559,0.631,5.0,-7.197,1.0,0.0992,0.526,1.39e-06,0.107,0.17,143.879,12
4hQ6UGyWQIGJmHSo0J88JW,0.0,0.601,0.724,6.0,-4.856,1.0,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,20
2ZrHbO88rM6Ijeg0aJmSzl,0.0,0.675,0.604,1.0,-6.266,1.0,0.193,0.752,0.0,0.111,0.456,168.034,8
6fFTPGGItuEpjwXRUIr4rk,0.0,0.798,0.175,0.0,-12.603,1.0,0.0594,0.603,0.0,0.625,0.633,93.994,18
3T4UodGkfZObJ43RtA5KFU,0.0,0.611,0.602,5.0,-4.89,1.0,0.0437,0.000837,0.0,0.112,0.624,168.154,8
4AHIgOApMmqVfpvc1hxK6x,0.0,0.409,0.379,7.0,-11.461,1.0,0.0329,0.453,0.0275,0.101,0.08,117.946,6
4fBrdd2GXXC2yUjRM31oju,0.0,0.544,0.48,7.0,-3.506,1.0,0.0273,0.836,0.0,0.267,0.375,100.151,20
1avsdAHEznOhz5KFF04zOS,0.0,0.662,0.827,8.0,-5.891,1.0,0.0624,0.166,0.0165,0.086,0.477,115.014,6
1LiEAia09qw722mpzqfROY,0.0,0.489,0.366,6.0,-11.097,1.0,0.0322,0.577,0.00014,0.0496,0.161,88.815,13
4FeMtyBdJplW0u6ypJpi2S,0.0,0.419,0.731,1.0,-5.154,1.0,0.0568,0.0983,0.0,0.0907,0.394,101.65,3
50tGR9MkWXug4dCvshHo8s,0.0,0.856,0.462,10.0,-7.478,1.0,0.059,0.273,0.0,0.11,0.714,108.012,20
4qIK8dPBwW5buRpoCohT9p,0.0,0.674,0.697,8.0,-7.567,1.0,0.0402,0.194,0.0951,0.195,0.646,106.001,20
0Fryj5afPOWinWPkDxEkMf,0.0,0.457,0.261,6.0,-8.913,1.0,0.0485,0.716,0.0,0.0829,0.185,80.117,0
4JsOMTAmz7rFa29WXspLzU,0.0,0.571,0.263,1.0,-9.965,1.0,0.0554,0.802,0.0,0.119,0.775,113.574,9
1o6YK7phnXgsljfWSQQfWc,0.0,0.675,0.444,7.0,-6.067,1.0,0.028,0.248,0.0,0.0531,0.356,125.884,17
7fa9MBXhVfQ8P8Df9OEbD8,0.0,0.851,0.541,0.0,-6.825,1.0,0.0505,0.568,0.0,0.13,0.448,124.959,21
02WacdrRpm4zlP8H7X6bnQ,0.0,0.608,0.174,1.0,-8.796,1.0,0.0332,0.851,1.92e-05,0.0855,0.193,112.175,9
0kHyKhJMukHEPfeh8s7rdM,0.0,0.688,0.688,3.0,-5.84,1.0,0.0357,0.3,0.0,0.0982,0.451,114.011,6
65fpYBrI8o2cfrwf2US4gq,0.0,0.684,0.619,10.0,-7.005,1.0,0.0386,0.0716,0.0,0.122,0.284,125.046,17
2djdCbLj1pzRmrDNe7PkW2,0.0,0.579,0.904,5.0,-2.729,1.0,0.0618,0.193,0.0,0.064,0.681,82.014,0
1sfTdlWfcFdI7NfmcfZPii,0.0,0.73,0.68,4.0,-4.886,0.0,0.0344,0.324,3.79e-06,0.121,0.452,109.576,9
5QJavZ2sUpPrhyMWItEBJC,0.0,0.627,0.22,8.0,-8.703,0.0,0.0468,0.922,0.0,0.121,0.323,70.165,23
3aXsAIpsE1VR9FNvW0V4rU,0.0,0.699,0.109,1.0,-16.97,1.0,0.0438,0.935,0.0,0.152,0.54,100.005,18
7dltSWFFyZGXUk9CFr03m2,0.0,0.504,0.727,8.0,-4.396,1.0,0.0674,0.0169,0.0,0.0767,0.289,100.175,20
3M3JwumycfJGmdLoSgUXNv,0.0,0.573,0.767,11.0,-6.182,0.0,0.0781,0.0484,8e-06,0.112,0.63,179.958,2
07eItU09fRMPIgAqBY61TB,0.0,0.853,0.418,4.0,-10.648,1.0,0.16,0.0861,1.85e-06,0.121,0.506,99.993,18
2F83FxNVkK6PPMHuYnwyVc,0.0,0.743,0.529,7.0,-6.187,0.0,0.0505,0.128,0.0,0.181,0.438,102.048,20
0NpaOow47QEHt5nMzYLVVV,0.0,0.714,0.649,7.0,-5.414,1.0,0.0746,0.153,0.0,0.15,0.546,102.006,20
3T8dc6UY2XubK8BTrYizA4,0.0,0.809,0.371,5.0,-9.222,1.0,0.0656,0.115,0.0,0.155,0.489,102.023,20
3nHtJ3HtqFomq1Qz7OzRR0,0.0,0.61,0.524,2.0,-7.4,1.0,0.0423,0.311,0.0,0.0787,0.323,76.993,0
4bgCdwNpbU3sCJ3mupBW8S,0.0,0.545,0.582,8.0,-7.377,1.0,0.0368,0.142,0.0,0.144,0.536,147.082,12
